comment_text,sentiment_category,date,source_url
نورمال نشري تيكي وما تتصبش؟,Negative,1/2/2018 17:56:34,https://www.facebook.com/TunisieTelecom/posts/1763023373749225
غريبة ناس الادياسال حابس عندها وانتم يا تنششرو ف حكايات فارغة أو مسلسل القطوسة ..... ادمين  سايي كرهنا نت و الفيكس ران علاه المرج بربي أربعين مرة نكتبلك المشكل يا ريت هالجروب تكنيك يجينا غدوة n:75212035,Negative,1/2/2018 17:11:46,https://www.facebook.com/TunisieTelecom/posts/1763023373749225
"بالله انا عامل مطلب في topnet في 6/12/2017 offre adsl كي  مشيت  تليكوم متاع الوردية (على خاطر انا نسكن في حى النور الكبارية) باش يركبولي الكابل ولو بعثوني للفرع متاع التركيب اللي  بحذا القمرق متاع الدخان .اللي في الفرع بعثوني للفرع اللي في  حي  ابن سينا بحذا قهوة كعبورة اللحصيلو قابلت مسؤل أسمو عزالدين قالي انا chef قالي بري ارجع للوردية كيف كبشت فيه قالي  مركبولكش علي يسرقو في الكوابل في الحى متاع كم  باهي قتلو كيفاش يخدمو les publinet والتلفونات fixe في حي النور سكت وقالي أذوكم بفلوسهم. .
اللحصيلو في الآخر قالي ارجع بعد رأس العام",Negative,1/2/2018 14:15:02,https://www.facebook.com/TunisieTelecom/posts/1763023373749225
علاش ما تعملووش forfait internet 250 mo بدينار 😒😒,Negative,1/2/2018 4:27:40,https://www.facebook.com/TunisieTelecom/posts/1758505850867644
ياتوانسة فيقول على وضعكم وقاطعو هالسراق يسرقون في الرصيد وزيد زايدين في الكوارت ب 200 معناها الكارت فيها خمسة آلاف تولي بخمسة آلاف وسبعمائة راكم ماشين في هاوية قاطعوهم الي عندو خط يقصو,Negative,1/1/2018 15:20:26,https://www.facebook.com/TunisieTelecom/posts/1758505850867644
belehy Tunisie Télécom ena rba7t fi malla quizz 3andy barcha w ltaw la3tawouni l flous wa3tawni ma7dher mou3aina fih kol chay belehy jewbouny,Negative,1/1/2018 13:54:33,https://www.facebook.com/TunisieTelecom/videos/1707092332675663/
"عندي souvenir معا إتصالات تونس، تفكرني بخدماتكم الرديئة. خذيت puce من سبتمبر 2017 لليوم مازلت ماهيش active! عملت فيها 4 reclamations ومخدمتش!! ""reclamation enregistrée le 10/10/2017 12:55:40 sous la reference 1-50986827481"" ""reclamation enregistrée le 11/10/2017 09:34:59 sous la reference 1-50987159566.""",Negative,12/31/2017 7:27:45,https://www.facebook.com/TunisieTelecom/posts/1758505850867644
Bellahi se3et nji neb3eth flous y9oli 'vous n êtes pas autorisé à utiliser ce service.' ?????,Negative,12/30/2017 19:16:52,https://www.facebook.com/TunisieTelecom/videos/1707092332675663/
ما فما شي يفرح في دنيا هاذي :'),Negative,12/30/2017 18:48:56,https://www.facebook.com/TunisieTelecom/posts/1758505850867644
واو ملا انتم اصل اا حمزة سيب عليك الجماعة يفلموو,Negative,12/30/2017 16:33:46,https://www.facebook.com/TunisieTelecom/posts/1758505850867644
